tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""25021417400""","""Boston-Cambridge-Newton, MA-NH""",3,2359,987,364.44,55,66,74,37,47,52,17,19,22,8.14,23.24,1.76,2,2,19802,17375,19296,5,5,5,13009,11472,11910,10067,8883,9042,2834,2486,2760,108,103,108,74,70,73,5.6,9.4,4.33,2.71,30719,84,48657,89,5,264,1177,2342,2534,770,77,23
"""25021417501""","""Boston-Cambridge-Newton, MA-NH""",4,4962,1976,219.16,43,51,58,28,35,40,15,16,19,6.97,63.21,1.48,1,1,16434,14216,15998,15,15,15,11138,9714,10126,8467,7373,7517,2352,2034,2288,319,307,321,217,209,218,7.8,9.6,11.29,9.02,40067,42,58602,89,4,358,804,1776,2018,1381,59,41
"""25021417502""","""Boston-Cambridge-Newton, MA-NH""",4,4660,1760,222.18,39,46,53,25,31,35,14,15,17,6.67,56.3,1.37,1,1,15098,12894,14690,21,20,21,10409,9079,9421,7822,6825,6893,2161,1845,2101,427,409,427,290,278,290,8.7,9.6,16.96,7.92,42877,20,61050,89,5,361,655,1577,2117,1126,46,54
"""25021417601""","""Boston-Cambridge-Newton, MA-NH""",4,5466,1887,240.77,41,49,55,26,33,37,15,16,19,6.95,54.79,1.47,1,1,16232,14153,15807,17,17,17,11049,9639,10043,8369,7268,7423,2323,2025,2261,357,346,359,243,235,244,8,9.6,13.45,7.84,39118,43,54471,89,4,420,608,1642,1959,1167,58,42
"""25021417602""","""Boston-Cambridge-Newton, MA-NH""",3,5082,2208,528.79,50,60,68,36,45,50,14,16,18,6.04,39.08,1.42,1,1,15460,13569,15040,20,19,20,10722,9370,9719,8103,7033,7158,2212,1942,2152,406,395,409,276,269,278,7.4,9.6,8.91,4.18,39354,38,53666,89,4,244,1157,2237,2399,765,48,52
"""25021417701""","""Boston-Cambridge-Newton, MA-NH""",4,5292,2669,381.33,32,38,43,20,25,28,13,14,16,4.25,32.04,1.23,1,1,13197,11411,12753,26,25,27,9455,8284,8503,7024,6135,6123,1889,1633,1824,542,516,556,369,351,378,9.3,9.5,23.9,7,38951,10,51497,89,4,366,581,1238,483,1187,24,76
"""25021417702""","""Boston-Cambridge-Newton, MA-NH""",3,2870,1050,416.55,47,57,64,31,39,44,16,18,21,7.55,22.73,1.62,1,2,17898,15531,17435,14,14,14,12104,10615,11072,9247,8110,8282,2561,2223,2494,295,283,296,201,192,201,6.6,9.4,3.71,2.52,34585,63,46446,88,9,255,1104,1956,1483,473,74,26
"""25021417801""","""Boston-Cambridge-Newton, MA-NH""",5,4995,1990,534.15,48,58,66,31,39,44,17,19,22,8.45,38.21,1.73,2,2,19657,17307,19179,6,6,7,12808,11226,11738,9866,8628,8859,2813,2477,2744,129,121,135,88,82,92,5.8,9,6.07,3.73,22709,72,27822,87,4,290,986,1966,2140,675,77,23
"""25021417802""","""Boston-Cambridge-Newton, MA-NH""",2,2996,1285,296.01,28,33,37,13,16,18,15,16,19,5.27,28.46,1.5,1,1,16314,14301,15777,9,9,9,11108,9757,10025,8589,7534,7573,2335,2047,2257,184,176,194,125,120,132,8.2,8.9,11.03,4.34,26207,27,28753,88,5,259,854,827,1174,419,27,73
"""25021417901""","""Boston-Cambridge-Newton, MA-NH""",5,6450,3105,457.8,32,38,44,18,23,26,14,15,18,5.81,43.39,1.43,1,1,15597,13503,15098,12,11,12,10669,9316,9636,8191,7152,7221,2232,1932,2160,246,232,255,167,158,173,8.8,9.2,12.31,6.78,32801,17,39395,88,6,306,950,1152,1196,933,29,71
"""25021417902""","""Boston-Cambridge-Newton, MA-NH""",3,3608,1468,170.61,40,47,54,25,32,35,14,16,18,6.38,55.75,1.43,1,1,15962,13769,15476,16,16,17,10818,9435,9817,8192,7143,7254,2284,1971,2214,342,322,349,232,219,237,8.3,9.4,9.33,8.6,36736,32,48083,89,4,390,589,1588,1908,1239,50,50
"""25021418002""","""Boston-Cambridge-Newton, MA-NH""",5,6791,3109,510.37,40,48,55,26,33,37,14,15,18,6.23,47.02,1.41,1,1,15692,13513,15216,17,16,17,10623,9286,9610,8022,7015,7076,2246,1934,2177,356,338,357,242,230,243,8.3,9.4,15.14,6.09,36455,20,48924,89,9,263,775,1654,1993,1480,38,62
"""25021418003""","""Boston-Cambridge-Newton, MA-NH""",1,2708,1221,421.46,44,53,60,30,37,42,14,16,18,6.49,18.8,1.42,1,1,15796,13803,15331,16,16,17,10723,9424,9706,8121,7121,7167,2261,1975,2193,342,327,346,232,223,235,8.7,9.3,9.13,2.9,33262,18,55132,90,11,158,817,1884,2238,1728,31,69
"""25021418004""","""Boston-Cambridge-Newton, MA-NH""",3,4437,1827,325.31,38,45,51,24,30,33,14,15,17,6.22,37.72,1.36,1,1,15221,13179,14740,19,18,19,10363,9041,9362,7790,6778,6854,2178,1886,2109,395,377,399,268,256,271,8.8,9.4,8.63,5.62,36423,22,55262,89,4,370,608,1504,2051,1155,40,60
"""25021418101""","""Boston-Cambridge-Newton, MA-NH""",3,4672,2268,420.21,41,49,55,27,34,38,14,15,18,5.98,36.27,1.39,1,1,15192,13155,14737,20,19,20,10502,9214,9529,7918,6943,7006,2174,1883,2108,410,388,415,278,264,282,7.8,9.5,8.01,5.4,40348,27,56933,89,14,232,879,1696,1646,1467,41,59
"""25021418102""","""Boston-Cambridge-Newton, MA-NH""",2,3253,1569,190.57,40,48,54,26,32,36,14,16,18,6.46,53.12,1.44,1,1,16097,13999,15589,12,11,12,10794,9396,9772,8248,7162,7298,2304,2003,2230,243,231,245,165,157,166,8.5,9.5,8.58,8.23,38571,26,56614,89,8,249,720,1616,2054,1279,38,62
"""25021418200""","""Boston-Cambridge-Newton, MA-NH""",4,7135,2645,3544.32,47,57,64,31,39,44,16,18,20,8.16,26.1,1.63,1,2,18477,16410,17982,6,5,6,12086,10597,11043,9326,8136,8351,2644,2348,2572,115,113,120,78,77,81,5.7,9.2,3.19,0.75,32836,49,49247,89,22,60,1481,1957,2236,1649,54,46
"""25021419100""","""Boston-Cambridge-Newton, MA-NH""",4,6104,2222,1747.07,51,61,69,34,43,48,17,18,21,6.38,14.41,1.69,1,2,19022,16911,18556,11,11,11,12597,11110,11535,9648,8471,8653,2722,2420,2654,227,218,227,154,148,155,6.4,9,2.67,1.27,25600,65,46594,89,8,185,788,2141,2214,1358,67,33
"""25021419200""","""Boston-Cambridge-Newton, MA-NH""",4,5422,1801,648.8,47,56,63,30,37,42,17,18,21,7.34,18.77,1.69,1,2,18812,16597,18336,13,13,13,12611,11114,11541,9650,8479,8653,2692,2375,2623,269,261,265,183,177,180,5.8,9.2,4.68,2.78,30394,71,41621,89,7,212,814,1873,2209,1254,71,29
"""25021419300""","""Boston-Cambridge-Newton, MA-NH""",4,4024,1515,422.68,40,48,54,24,30,34,16,18,21,7.76,30.68,1.66,1,2,18867,16569,18377,8,8,8,12366,10863,11301,9503,8335,8511,2700,2371,2629,163,157,161,111,107,109,6.8,9.1,5.18,3.58,31178,53,37081,88,9,217,884,1505,1335,1120,61,39
"""25021419400""","""Boston-Cambridge-Newton, MA-NH""",3,2829,1164,455.07,39,47,53,22,28,31,17,19,22,7.73,27.71,1.72,2,2,19099,16837,18620,9,9,9,12724,11213,11646,9800,8621,8793,2733,2409,2664,190,183,190,129,124,129,5.6,8.7,4.93,2.56,28983,65,30657,88,7,181,917,1403,1703,615,67,33
"""25021419500""","""Boston-Cambridge-Newton, MA-NH""",2,2940,1019,789.8,50,60,68,32,40,45,18,20,23,8.89,13.47,1.85,2,2,20347,17925,19890,9,8,8,13627,12076,12536,10536,9340,9516,2912,2565,2845,179,171,175,122,116,119,3.3,8.7,2.13,1.29,26627,78,31933,88,15,105,1033,2027,2236,1063,80,20
"""25021419600""","""Boston-Cambridge-Newton, MA-NH""",4,7307,2901,2120.68,53,64,73,36,45,50,18,19,23,8.69,13.38,1.78,2,2,20967,18280,20479,3,2,3,13246,11731,12151,10186,9068,9166,3001,2616,2930,59,47,55,40,32,38,4.4,8.4,2.05,1.37,20371,55,26171,88,20,89,964,2256,2229,868,70,30
"""25021419700""","""Boston-Cambridge-Newton, MA-NH""",2,3911,1394,1121.66,48,58,66,30,38,42,18,20,23,9.08,11.44,1.84,2,2,21123,18695,20667,7,7,7,13687,12127,12596,10510,9306,9490,3023,2675,2956,154,146,149,105,99,101,4.6,8.5,2.5,1.24,21055,73,28700,88,17,85,1119,1898,2253,1076,78,22
"""25021419800""","""Boston-Cambridge-Newton, MA-NH""",3,4368,1690,1494.8,47,56,64,30,38,42,17,19,22,8.29,9.73,1.71,2,2,19466,17252,19031,10,10,10,12741,11253,11692,9745,8583,8757,2786,2469,2722,210,201,212,143,137,144,5.6,8.7,3.66,1.13,22672,49,38059,89,15,124,1278,1897,2284,1276,66,34
"""25021420100""","""Boston-Cambridge-Newton, MA-NH""",5,7942,2812,1382.29,47,56,64,30,37,41,18,19,23,8.88,25.97,1.79,2,2,20472,18248,20026,4,3,4,13230,11643,12166,10223,8960,9220,2930,2611,2865,77,72,81,53,49,55,5,8.3,5.73,2.03,21517,67,29730,89,11,171,1089,1859,1884,546,73,27
"""25021420201""","""Boston-Cambridge-Newton, MA-NH""",2,3579,1278,518.38,43,51,58,25,32,36,18,19,23,8.84,21.92,1.81,2,2,20678,18439,20252,3,3,4,13339,11742,12279,10311,9040,9309,2959,2639,2897,69,64,73,47,43,49,5.3,7.9,2.56,2.47,21120,64,27596,89,12,183,861,1595,1900,472,74,26
"""25021420202""","""Boston-Cambridge-Newton, MA-NH""",3,6449,2453,1738.02,46,55,63,29,36,40,18,20,22,9.07,22.41,1.78,2,2,21129,18624,20616,2,1,2,13218,11769,12100,10158,9078,9116,3024,2665,2949,36,26,35,25,18,24,4.6,8,4.08,1.41,19277,56,27097,88,18,87,1378,1806,2088,1346,61,39
"""25021420301""","""Boston-Cambridge-Newton, MA-NH""",4,6910,2613,1430.98,47,56,64,29,37,41,18,19,23,8.58,18.72,1.8,2,2,20566,18401,20136,5,4,5,13296,11705,12234,10257,8979,9255,2943,2633,2880,96,93,99,65,63,67,5.2,7.9,3.06,1.83,20867,65,27380,89,11,167,860,1853,2127,694,73,27
"""25021420302""","""Boston-Cambridge-Newton, MA-NH""",5,8529,2889,1222.35,45,54,61,28,35,39,17,19,22,8.8,23.32,1.77,2,2,20303,18110,19870,6,6,6,13159,11594,12087,10131,8886,9120,2905,2592,2842,122,116,124,83,79,84,4.8,7.7,4.39,2.36,19254,60,27089,89,11,151,930,1739,1905,961,68,32
"""25021421100""","""Boston-Cambridge-Newton, MA-NH""",4,5236,2136,1717.71,43,51,58,25,31,34,18,20,23,8.53,12.24,1.83,2,2,21166,18914,20697,4,4,4,13585,12017,12493,10465,9224,9441,3029,2707,2961,91,86,91,62,59,62,4.4,7.9,2.36,1.24,19010,71,22496,88,16,106,1006,1548,1828,779,71,29
"""25021421200""","""Boston-Cambridge-Newton, MA-NH""",5,5739,2197,2922.99,48,57,65,28,36,40,20,22,25,9.99,10.49,2,2,2,23120,20395,22661,3,2,3,14758,13147,13643,11391,10180,10349,3309,2919,3242,58,48,52,39,33,35,1.7,8.1,1.81,0.75,17965,89,21001,87,43,61,1457,1789,1608,181,94,6
"""25021422100""","""Boston-Cambridge-Newton, MA-NH""",4,5908,2080,1740.91,51,62,69,32,40,45,19,21,24,9.83,13.32,1.91,2,2,22469,19744,21974,4,3,3,14195,12701,13055,10907,9814,9846,3216,2825,3143,73,62,65,50,42,44,3.4,8.3,2,1.19,18622,78,22633,88,26,96,1693,2033,2251,940,80,20
"""25021422200""","""Boston-Cambridge-Newton, MA-NH""",6,7112,3119,1873.69,45,54,61,28,35,39,17,19,22,8.2,32.24,1.75,2,2,20579,17898,20063,4,4,4,13014,11569,11894,9978,8933,8935,2945,2561,2870,91,75,89,62,51,61,5.6,8.2,3.03,1.66,19501,52,26070,88,15,113,1168,1757,1794,846,61,39
"""25021422301""","""Boston-Cambridge-Newton, MA-NH""",2,3038,1045,847.9,53,64,73,34,43,48,19,21,25,10.05,12.46,1.96,2,2,22154,19438,21677,3,3,3,14399,12774,13282,11167,9940,10125,3170,2782,3101,62,52,57,42,36,38,2.8,8.4,1.86,1.23,22697,93,27318,88,14,121,933,2160,2160,,93,7
"""25021422302""","""Boston-Cambridge-Newton, MA-NH""",5,6543,2942,1508.13,43,51,58,26,33,37,17,18,21,7.4,37.3,1.68,2,2,19337,16629,18822,5,4,5,12468,11034,11369,9602,8574,8577,2767,2380,2692,99,81,99,67,55,67,5.3,8.2,4.4,1.95,22119,34,28978,89,12,115,1089,1649,1808,1204,54,46
"""25021422400""","""Boston-Cambridge-Newton, MA-NH""",5,7649,3317,1149.85,42,49,56,25,31,35,17,18,21,6.44,21.21,1.68,1,2,19060,16781,18563,8,7,8,12495,11038,11405,9606,8483,8588,2728,2402,2655,161,153,162,110,104,110,6.9,8.2,8.9,2.88,24628,49,26271,88,9,201,809,1568,2010,1038,53,47
"""25021422501""","""Boston-Cambridge-Newton, MA-NH""",4,5123,2176,625.02,43,52,58,26,33,37,17,19,22,8.04,29.61,1.73,2,2,20149,17629,19658,6,5,6,12868,11362,11772,9864,8730,8839,2883,2523,2812,121,110,120,82,74,82,6.6,7.7,6.64,3.48,18680,47,20295,88,9,201,803,1642,1845,858,61,39
"""25021422502""","""Boston-Cambridge-Newton, MA-NH""",4,5297,2325,653.56,38,45,52,22,27,31,16,18,21,7.32,29.4,1.66,1,2,19083,16756,18574,7,6,7,12358,10926,11257,9485,8396,8458,2731,2398,2657,141,133,142,96,90,97,7.5,8,4.74,3.56,22105,39,22366,88,10,218,955,1375,1772,708,47,53
"""25021422600""","""Boston-Cambridge-Newton, MA-NH""",7,7112,2474,1237.13,44,52,59,27,34,38,18,20,24,9.53,20.64,1.87,2,2,21280,18753,20826,6,6,6,13850,12244,12757,10681,9446,9658,3045,2684,2979,123,114,120,84,78,82,4.2,8.2,2.67,2,22164,82,21803,87,11,161,1268,1704,1760,121,86,14
"""25021422700""","""Boston-Cambridge-Newton, MA-NH""",4,3619,1501,543.8,48,58,66,31,38,43,18,20,23,8.23,22.84,1.81,2,2,20622,18130,20160,6,6,6,13410,11804,12340,10328,9091,9323,2951,2595,2884,131,119,133,89,81,90,4.9,8.4,4.2,2.76,22572,75,22752,87,8,221,822,1926,2084,914,84,16
"""25021422800""","""Boston-Cambridge-Newton, MA-NH""",4,3903,1729,567.01,46,54,62,28,35,40,17,19,22,7.87,24.61,1.75,2,2,20338,17935,19882,6,6,7,13051,11478,11979,10008,8790,8999,2910,2567,2844,132,122,136,90,83,92,6,8.5,4.67,3.05,18201,64,20263,87,7,227,1608,1780,1931,1353,74,26
"""25021423100""","""Boston-Cambridge-Newton, MA-NH""",6,8281,2967,6265.1,69,84,94,49,62,69,20,22,25,10.27,6.54,1.98,2,2,23818,21162,23321,2,1,1,14719,13219,13545,11276,10165,10178,3409,3028,3336,35,26,31,24,17,21,3.4,6.8,0.86,0.47,8062,84,10136,86,26,73,1630,3104,3300,1197,77,23
"""25021440100""","""Boston-Cambridge-Newton, MA-NH""",5,8735,3358,7038.21,51,62,70,32,40,45,19,22,25,10.2,7.67,1.98,2,2,23505,20601,23007,1,0,0,14687,13201,13527,11312,10251,10227,3364,2948,3291,12,2,9,8,1,6,3,4.5,1.75,0.48,9121,61,11785,87,34,43,1679,2001,2246,975,77,23
"""25021441202""","""Boston-Cambridge-Newton, MA-NH""",1,2830,919,5776.5,67,81,91,45,56,63,22,25,28,11.72,1.87,2.23,2,2,25958,22985,25443,0,0,0,16467,15001,15251,12752,11712,11611,3715,3289,3640,0,0,0,0,0,0,0.6,4.4,0.25,0.16,8612,99,11167,87,86,17,2245,2812,2940,940,94,6
"""25021441203""","""Boston-Cambridge-Newton, MA-NH""",2,4011,1434,4370.99,51,62,70,31,39,43,20,23,26,10.65,3.75,2.08,2,2,24756,21750,24231,0,0,0,15393,13949,14208,11850,10837,10742,3543,3113,3466,0,0,0,0,0,0,2.7,4.2,0.67,0.33,9522,72,13691,88,46,34,1564,1943,2037,840,84,16
"""25021441204""","""Boston-Cambridge-Newton, MA-NH""",2,4446,1540,3744.84,55,66,74,34,43,48,21,23,27,10.87,4.63,2.09,2,2,24926,22049,24380,0,0,0,15491,14058,14287,11924,10902,10800,3567,3155,3488,0,0,0,0,0,0,2.6,4.1,1.29,0.41,9713,83,14102,88,45,41,1846,2152,2364,624,80,20
"""25021442101""","""Boston-Cambridge-Newton, MA-NH""",4,5870,1752,1332.35,49,59,67,30,37,42,19,22,25,10.35,15.43,1.96,2,2,22980,20169,22463,2,2,2,14526,12985,13368,11192,10068,10113,3289,2886,3213,45,32,42,31,21,28,3.2,5.2,1.93,1.31,12358,74,17420,89,16,123,1142,1882,2007,898,81,19
"""25021442102""","""Boston-Cambridge-Newton, MA-NH""",4,7045,2571,4868.93,55,66,75,35,44,49,20,22,26,10.39,7.68,2.02,2,2,23692,20609,23212,2,1,2,14963,13403,13822,11530,10429,10465,3390,2949,3320,42,26,37,29,17,25,3.5,5.1,1.05,0.53,11133,66,17470,89,36,48,1694,2195,2233,255,91,9
"""25021442103""","""Boston-Cambridge-Newton, MA-NH""",3,7163,2163,4108,62,75,85,41,52,58,21,24,27,11.96,6.68,2.14,2,2,24886,21855,24398,0,0,0,15777,14217,14599,12207,11089,11107,3561,3128,3490,9,0,2,6,0,1,1.2,4.7,0.86,0.53,10747,90,11965,87,38,41,1566,2602,2602,,98,2
"""25021442201""","""Boston-Cambridge-Newton, MA-NH""",2,3914,1399,3950.07,58,71,79,38,48,53,20,23,26,11.08,3.91,2.05,2,2,24621,21739,24089,0,0,0,15223,13814,14030,11699,10703,10584,3523,3111,3446,0,0,0,0,0,0,3,4.7,0.73,0.35,9237,75,12647,88,56,33,1907,2401,2536,844,77,23
"""25021442202""","""Boston-Cambridge-Newton, MA-NH""",4,8739,3230,2785.24,44,53,59,26,32,36,18,20,23,9.05,16.93,1.84,2,2,21657,18959,21127,3,3,3,13694,12245,12543,10524,9476,9452,3099,2713,3022,70,56,68,48,38,46,4,4.9,2.74,1.16,12512,49,17778,89,20,81,1404,1619,1430,824,60,40
"""25021443101""","""Boston-Cambridge-Newton, MA-NH""",4,8052,3008,6145.45,47,56,63,27,34,38,20,22,26,10.63,6.34,2.02,2,2,24132,21309,23620,1,0,0,14998,13528,13816,11533,10475,10430,3454,3049,3379,12,3,7,8,2,5,3.2,4.5,1.83,0.49,8990,73,11786,87,36,39,1655,1697,1805,1200,77,23
"""25021443102""","""Boston-Cambridge-Newton, MA-NH""",5,8630,3188,5597.8,51,61,69,31,38,43,20,22,26,10.57,8.53,2.02,2,2,23997,21144,23507,1,0,0,14979,13461,13811,11533,10433,10440,3434,3026,3363,12,2,8,8,1,5,2.6,4.8,0.98,0.57,8123,74,9380,86,34,62,1600,1927,1999,744,82,18
"""25021456101""","""Boston-Cambridge-Newton, MA-NH""",2,4256,1228,1887.79,55,66,75,35,44,49,20,22,26,11.15,7.42,2.02,2,2,23494,20807,23021,2,2,2,14914,13277,13787,11508,10262,10456,3362,2978,3293,44,37,38,30,25,26,2.2,7,2.47,0.65,14902,87,20764,88,30,85,1022,2208,2302,534,91,9
"""25021456102""","""Boston-Cambridge-Newton, MA-NH""",3,5009,1898,885.5,47,56,64,30,37,41,18,19,22,8.69,23.13,1.78,2,2,20833,18450,20342,5,4,5,13227,11730,12109,10148,8999,9102,2981,2640,2910,97,91,97,66,62,66,5,6.9,4.28,2.14,15508,54,22211,89,13,163,963,1856,2191,709,59,41
"""25021456200""","""Boston-Cambridge-Newton, MA-NH""",2,3369,1283,2192.64,51,62,70,32,40,45,19,21,25,10.17,6.48,1.95,2,2,23184,20427,22656,0,0,0,14435,12916,13285,11109,9986,10039,3318,2923,3241,8,6,5,6,4,3,4.2,7.5,1.95,0.59,16181,78,27809,89,21,72,1140,2016,2188,1627,80,20
"""25021456301""","""Boston-Cambridge-Newton, MA-NH""",2,1695,737,302.31,39,47,53,23,28,32,16,18,21,7.61,23.12,1.66,1,2,19408,17082,18910,7,6,7,12396,10969,11288,9482,8396,8445,2777,2445,2705,137,129,137,93,88,93,7.2,7.1,9.78,2.44,16898,33,22762,88,9,212,788,1427,1747,1057,43,57
"""25021456302""","""Boston-Cambridge-Newton, MA-NH""",4,5319,2522,912.64,43,51,58,26,33,36,17,19,22,7.43,28.82,1.75,2,2,20300,17638,19811,2,2,2,12934,11368,11847,9983,8809,8965,2905,2524,2834,47,35,48,32,24,33,6.1,7.1,7.63,2.76,17541,36,23650,89,8,217,779,1637,1806,952,64,36
"""25021456401""","""Boston-Cambridge-Newton, MA-NH""",2,2782,1018,712.78,43,52,59,25,31,34,19,21,24,9.73,18.21,1.92,2,2,22179,19689,21684,4,3,3,14184,12585,13053,10935,9697,9879,3174,2818,3102,75,70,72,51,48,49,3.4,6.8,2.07,1.43,16674,83,21194,88,11,149,931,1546,1131,1220,80,20
"""25021456402""","""Boston-Cambridge-Newton, MA-NH""",4,5680,1869,3403.43,55,66,75,35,43,48,20,23,26,11.42,10.14,2.07,2,2,24253,21320,23746,2,1,1,15333,13801,14157,11829,10728,10734,3471,3051,3397,34,22,26,23,15,18,1.2,6.2,0.96,0.55,13318,91,16479,88,31,53,1510,2167,2167,,94,6
"""25021457100""","""Boston-Cambridge-Newton, MA-NH""",4,4453,1659,2746.2,50,60,68,31,39,44,19,21,24,9.58,7.7,1.92,2,2,21992,19737,21568,3,3,3,14172,12551,13084,10968,9671,9942,3147,2825,3085,57,55,57,39,37,39,3.3,7.5,1.29,0.6,18464,80,25203,89,19,85,1299,1974,2117,787,82,18
"""25021457200""","""Boston-Cambridge-Newton, MA-NH""",5,5839,2079,768.33,65,78,88,47,58,65,18,20,23,9.15,25.26,1.85,2,2,20705,18025,20192,5,5,5,13661,12120,12544,10588,9444,9550,2963,2580,2888,109,97,106,74,66,72,5.1,7.6,4.77,2.71,27181,76,49794,91,6,235,715,2929,3138,766,84,16
"""25023500101""","""Boston-Cambridge-Newton, MA-NH""",3,4046,1703,828.25,47,57,64,30,37,42,18,19,22,8.43,29.99,1.79,2,2,20907,18439,20386,3,3,3,13243,11717,12105,10231,9060,9166,2992,2639,2916,21,18,23,15,13,17,5.6,8.1,4.87,2.06,10812,70,14312,86,4,238,1657,1874,2152,1296,71,29
"""25023500103""","""Boston-Cambridge-Newton, MA-NH""",1,2277,1239,477.07,43,52,59,26,32,36,17,19,22,7.2,18.7,1.77,2,2,21242,18554,20769,3,2,3,13170,11654,12057,10112,8985,9067,3040,2655,2971,18,14,19,13,10,14,6.9,7.1,6.53,2.6,9399,42,10927,86,6,217,1178,1629,1866,1149,67,33
"""25023500104""","""Boston-Cambridge-Newton, MA-NH""",4,4080,1950,492.46,49,59,67,31,39,44,18,20,23,8.18,35.02,1.83,2,2,21363,18881,20838,2,1,2,13503,11931,12362,10434,9219,9367,3057,2702,2981,12,10,14,9,7,10,5.4,7.5,4.9,3.96,10879,77,12652,86,3,350,913,1968,2194,961,75,25
"""25023501101""","""Boston-Cambridge-Newton, MA-NH""",3,3290,1185,1947.44,62,75,84,43,54,60,19,21,24,9.73,6.73,1.92,2,2,22654,20136,22183,5,4,5,14256,12689,13122,10981,9778,9916,3242,2882,3173,33,30,32,24,22,24,3.5,7.3,1.21,0.61,10115,81,12798,86,13,115,1309,2699,2993,1754,80,20
"""25023501102""","""Boston-Cambridge-Newton, MA-NH""",4,8571,3217,2843.94,65,79,89,47,59,66,18,20,23,9.25,12.43,1.85,2,2,21962,19350,21524,6,5,6,13747,12169,12659,10562,9362,9538,3143,2769,3079,42,38,42,31,28,31,5,7.7,3.93,1.13,12244,65,16944,87,14,110,1332,2944,3035,428,82,18
"""25023501201""","""Boston-Cambridge-Newton, MA-NH""",2,3810,1315,1960.93,71,86,97,51,63,71,20,23,26,10.63,7.23,2.05,2,2,24239,21471,23773,2,1,1,15180,13574,14035,11700,10494,10624,3469,3073,3401,11,7,10,8,5,7,1.6,7,1.01,0.67,9975,96,13736,87,27,77,1194,3175,3175,,95,5
"""25023501202""","""Boston-Cambridge-Newton, MA-NH""",3,7062,2718,7473.11,68,82,93,48,61,68,19,21,25,9.2,4.76,1.95,2,2,23488,20758,23014,0,0,0,14487,12964,13360,11122,9992,10065,3361,2971,3292,3,1,3,3,1,2,2.6,6.7,1.86,0.36,10729,65,20304,88,43,38,1670,3042,3201,1758,77,23
"""25023502101""","""Boston-Cambridge-Newton, MA-NH""",4,6070,2128,1242.19,46,56,63,29,36,40,18,20,23,9.67,19.41,1.81,2,2,21479,18717,20947,2,1,2,13418,11994,12272,10331,9307,9263,3074,2679,2996,13,8,12,10,6,9,5.6,6.6,3.54,1.71,14551,49,17018,88,13,130,958,1795,2070,1227,62,38
"""25023502102""","""Boston-Cambridge-Newton, MA-NH""",3,5678,2124,2263.52,47,56,63,28,35,39,19,21,24,9.83,12.43,1.89,2,2,22479,19539,21977,2,1,2,14011,12571,12871,10779,9765,9713,3217,2796,3144,15,10,13,11,7,10,3.3,6.6,2.12,0.94,13023,53,14283,87,30,66,1331,1771,2064,520,74,26
"""25023502200""","""Boston-Cambridge-Newton, MA-NH""",4,5915,2265,2911.85,46,55,62,27,33,37,19,21,25,9.46,8.02,1.93,2,2,23261,20262,22758,1,0,0,14367,12898,13227,11033,9998,9968,3329,2900,3256,5,1,3,4,1,3,4.2,7.1,2.28,0.78,12589,62,20498,88,29,73,1253,1674,1752,1345,82,18
"""25023503101""","""Boston-Cambridge-Newton, MA-NH""",3,7312,2377,4730.37,60,73,82,40,50,56,20,23,26,11.31,5.81,2.04,2,2,24630,21696,24111,0,0,0,15191,13715,14013,11666,10610,10564,3525,3105,3449,0,0,0,0,0,0,2.5,6.8,0.75,0.5,10859,86,15439,87,31,55,1372,2509,2580,399,88,12
"""25023503102""","""Boston-Cambridge-Newton, MA-NH""",6,6914,2485,5259.5,49,59,66,32,40,44,20,23,26,9.51,5.29,2.03,2,2,24661,21841,24140,0,0,0,15122,13683,13933,11592,10557,10480,3529,3126,3453,1,0,0,0,0,0,2.8,6,0.61,0.47,9245,85,11302,86,38,58,1311,1995,2045,290,80,20
"""25023504101""","""Boston-Cambridge-Newton, MA-NH""",3,5572,1931,6216.93,65,78,88,44,55,61,21,23,27,10.8,4.23,2.09,2,2,25151,22197,24633,0,0,0,15553,14106,14369,11954,10929,10845,3599,3176,3524,0,0,0,0,0,0,1,6.7,1.8,0.31,9287,87,16745,87,93,35,2095,2757,2953,274,87,13
"""25023504102""","""Boston-Cambridge-Newton, MA-NH""",4,5168,1707,7176.83,74,90,101,52,65,73,21,24,28,11.61,2.8,2.18,2,2,25811,22819,25325,0,0,0,16114,14621,14921,12419,11356,11299,3694,3265,3623,1,0,0,1,0,0,0.5,6.2,0.32,0.24,7727,99,9788,86,68,30,2128,3287,3287,,97,3
